tweetID,citCount,artID,postURL,postRT,postSumm,authName,authDescr,handle,post_authFoll,authCount,botornot,usrTyp,tweetAt,hashtag,likes,replies,retweets,
7868596,12,2542403,https://twitter.com/kathrinasouth/status/496362301155332097,MarineLitter|,Lethal lesions and amputation caused by plastic debris and fishing gear on the loggerhead turtle Caretta caretta http://t.co/UqTbmljCd1,Kathrina Southwell,Manager of Australian Seabird Rescue&Sea Turtle Hospital.Owner/Operator of Byron Ballina Bird Tours. Absolute Bird Nerd. Loves Sea Turtles.,kathrinasouth,574,20,0,6,0,0,1,0,0,
8214045,12,2609632,https://twitter.com/kathrinasouth/status/519196159286337536,MarineLitter|,"#Marinedebris is selected as nesting material by the brown booby within the Swain Reefs, #GreatBarrierReef, Australia http://t.co/LhihNywPIF",Kathrina Southwell,Manager of Australian Seabird Rescue&Sea Turtle Hospital.Owner/Operator of Byron Ballina Bird Tours. Absolute Bird Nerd. Loves Sea Turtles.,kathrinasouth,585,19,0,6,0,1,1,0,0,
5424596,23,2088368,http://twitter.com/bchwong/status/431599191022780416,MarineDebris|,Littering dynamics in a coastal industrial setting: The influence of non-resident populations http://t.co/gKlXsO8dTo #marinedebris,Brandon Wong,Professional Twitter account. Currently Environmental Consultant at @MottMacDonald #HongKong Limited. Opinions are my own.,bchwong,14,20,0,6,0,1,1,0,0,
5448688,8,2094758,http://twitter.com/bchwong/status/431599051310514176,MarineDebris|,The estimation of derelict fishing gear in the coastal waters of South Korea: Trap and gill-net fisheries http://t.co/Lfmbx0gAWT,Brandon Wong,Professional Twitter account. Currently Environmental Consultant at @MottMacDonald #HongKong Limited. Opinions are my own.,bchwong,14,9,0,6,0,0,1,0,0,
5454653,8,2095516,http://twitter.com/bchwong/status/431599029953126400,MarineDebris|,Polybrominated diphenyl ethers (PBDEs) in fish tissue may be an indicator of plastic contamination in marine habitats http://t.co/3HgHyb2eX5,Brandon Wong,Professional Twitter account. Currently Environmental Consultant at @MottMacDonald #HongKong Limited. Opinions are my own.,bchwong,14,20,0,6,0,0,1,0,0,
6560336,0,2295480,http://twitter.com/BellesFitz/status/458707805411631104,MarineDebris|,Marine debris ingestion by coastal dolphins: What drives differences between sympatric species? http://t.co/KxPbTeDvaY #marinelitter,Annabel FitzGerald,Ocean lover - Blue Flag & Clean Coasts Manager. All views are my own!,BellesFitz,260,18,0,6,0,1,1,0,0,
7868599,12,2542403,https://twitter.com/chelle_ecoed/status/496606155200671744,MarineDebris|,Lethal lesions and amputation caused by plastic debris and fishing gear on the loggerhead turtle Caretta caretta http://t.co/SBHLIonHyg,Chelle King,"@muvemiami Coordinator and Exhibit Developer @ppfmos, @jlmiami member, @TrumanState grad, biologist, nerd, volunteer. Tweets are my own.",chelle_ecoed,515,20,0,6,0,0,1,0,0,
8043145,12,2580945,https://twitter.com/kathrinasouth/status/503992453506936832,MarineDebris|,Large Accumulation of Micro-sized Synthetic Polymer Particles in the Sea Surface Microlayer http://t.co/gddqbeC8LR #microplastics,Kathrina Southwell,Manager of Australian Seabird Rescue&Sea Turtle Hospital.Owner/Operator of Byron Ballina Bird Tours. Absolute Bird Nerd. Loves Sea Turtles.,kathrinasouth,574,12,0,6,0,1,1,0,0,
6053467,0,2195189,http://twitter.com/tooneerdekens/status/453505281738440704,Klean_nl|,Door #plasticsoep heeft 'n klein eilandje in zuid-korea 63% minder toeristen en ca $37miljoen minder inkomsten: http://t.co/iipykNRmJ2,toon eerdekens,"Exposionistisch afvalkunstenaar, bestrijder van de oncontroleerbare plastic-stroom en van de misleidende  recyclagemythe.",tooneerdekens,370,22,0,6,0,0,1,0,0,
6672674,0,2313089,http://twitter.com/EnvSciHealth/status/461239420684087296,GlobalGarbage|,Distribution patterns of microplastics within the plankton of a tropical estuary http://t.co/oL6XQ0Ca99 #marinedebris #marinelitter,Deirdre Dunne,Environmental Science & Health Publisher @ Elsevier,EnvSciHealth,348,10,0,6,0,1,1,0,0,
9220022,12,2807274,https://twitter.com/implicitweet/status/527279043834413056,GlobalGarbage|,The Effects of #PlasticPollution on Aquatic Wildlife: Current Situations and Future Solutions http://t.co/r12Mvf12j2 #marinedebris,Dianna Cohen,"Visual Artist & CEO/co-founder

Plastic Pollution Coalition 

http://www.plasticpollutioncoalition.org",implicitweet,2437,17,0,6,0,1,2,0,0,
5258761,7,2056978,http://twitter.com/mariawesterbos/status/425319367010947072,GlobalGarbage|,Occurrence and spatial distribution of microplastics in sediments from Norderney http://t.co/aCzwKcWFMh #marinelitter #marinedebris,maria westerbos,"Expert mass communication & strategist. Founder/director of the Plastic Soup Foundation.Dutch Sustainable 100, Beat the Microbead. Trash Hunters, Dutch PR Award",mariawesterbos,442,11,0,6,0,1,1,0,0,
7377175,4,2453283,https://twitter.com/mrdailyfox/status/499267688221646849,GlobalGarbage|,"Prey and plastic ingestion of Pacific Northern Fulmars (Fulmarus glacialis rogersii) from Monterey Bay, California http://t.co/6sU9kmxq0N",Jeroen Dagevos,"Head of Programs Plastic Soup Foundation, Beat the Micro Bead, Mermaids Life+ Synthetic fibres Clothes after Washing, Trash Hunters",mrdailyfox,470,19,0,6,0,0,1,0,0,
6053472,0,2195190,http://twitter.com/mariawesterbos/status/446325668134264834,FabianoBarretto|,"Microplastic fibers in the intertidal ecosystem surrounding Halifax Harbor, Nova Scotia http://t.co/DdCi6i7IFH #marinedebris",maria westerbos,"Expert mass communication & strategist. Founder/director of the Plastic Soup Foundation.Dutch Sustainable 100, Beat the Microbead. Trash Hunters, Dutch PR Award",mariawesterbos,442,18,0,6,0,1,1,0,0,
6496853,0,2283827,http://twitter.com/mariawesterbos/status/456484074211643393,FabianoBarretto|,Rivers as a source of marine litter É?? A study from the SE Pacific http://t.co/2C6zQ50R0f #marinedebris,maria westerbos,"Expert mass communication & strategist. Founder/director of the Plastic Soup Foundation.Dutch Sustainable 100, Beat the Microbead. Trash Hunters, Dutch PR Award",mariawesterbos,442,18,0,6,0,1,1,0,0,
6672675,0,2313089,http://twitter.com/mrdailyfox/status/461248022421463040,FabianoBarretto|,Distribution patterns of microplastics within the plankton of a tropical estuary http://t.co/kZclBkg7Yz #marinedebris #marinelitter,Jeroen Dagevos,"Head of Programs Plastic Soup Foundation, Beat the Micro Bead, Mermaids Life+ Synthetic fibres Clothes after Washing, Trash Hunters",mrdailyfox,470,10,0,6,0,1,1,0,0,
5638306,0,2118463,http://twitter.com/NoFussPuraVida/status/434038284189462528,FabianoBarretto|,Influence of proximity to an urban center in the pattern of contamination by marine debris http://t.co/JEGBUxNuDz #marinelitter,Emilie Servais,"Student PR, PA & Communication, Aspiring to be a Philanthropist. Passionate about Oceans, Humans & Happiness. #RiseAbovePlastic!",NoFussPuraVida,267,17,0,6,0,1,1,0,0,
5798423,0,2147162,https://twitter.com/AngelBorjaYerro/status/513928644163805184,N/A,Targets and acceptable levels of harm for marine litter to avoid impacts in large vertebrates within the MSFD http://t.co/Z2mdHSVerd,Angel Borja,"People call me Mister AMBI, if you need to assess the marine quality status you have found the right person!",AngelBorjaYerro,449,20,0,6,0,0,1,0,1,
7401762,12,2459469,http://twitter.com/Arthur59611540/statuses/656111434770812929,N/A,#PLOSONE: Anthropogenic Litter in Urban Freshwater Ecosystems: Distribution and Microbial Interactions http://t.co/ji2x9n8Ret,ALC,"Consulting (environment, entomology) B.S. Biology M.S. Aquatic bio, entomology - Jazz, comedy, no business/ads, Follow = Follow, Hillary, no conservatives",Arthur59611540,2076,21,0,6,0,1,1,0,0,
5454646,8,2095516,https://twitter.com/EnvSciHealth/status/431355072623017984,N/A,Polybrominated diphenyl ethers (PBDEs) in fish tissue may be indicator of plastic contamination in marine habitats http://t.co/RlHfnZaP3C,Deirdre Dunne,Environmental Science & Health Publisher @ Elsevier,EnvSciHealth,357,20,0,6,0,0,1,0,0,
8073788,12,2587325,https://twitter.com/MicrobiomDigest/status/499742342991974400,N/A,Diversity and structure of microbial biofilms on marine plastics in Northern European waters #microbiology http://t.co/YgWM60Lx5V,Elisabeth Bik,"Microbiology researcher, Dept. of Medicine @Stanford. Dutch/USA. Eichler. Turtles. Microbiome; Bik's Picks; bacteria, poop, dolphins. 
ORCID 0000-0001-5477-0324",MicrobiomDigest,5449,10,0,6,0,1,1,0,2,
6053450,0,2195189,https://twitter.com/mrdailyfox/status/446596880840265728,N/A,Dat schade zwerfvuil veel geld kan kosten weten ze in Zuid Korea nu ook: $29-37 miljoen schade aan toerisme. http://t.co/zjXGEeyvyd,Jeroen Dagevos,"Head of Programs Plastic Soup Foundation, Beat the Micro Bead, Mermaids Life+ Synthetic fibres, Ocean Clean Wash, Trash Hunters",mrdailyfox,511,22,0,6,0,0,1,1,2,
7823865,12,2533308,https://twitter.com/OlgaSperansk/status/494203589200715779,N/A,"#Bioplastics synthesized from #wastes of parsley and spinach stems, rice hulls, and cocoa pod husks http://t.co/qQqm8RBzvf",Olga Speranskaya,"IPEN - Eco-Accord, co-founder of HEJSupport. Tweeting environmental, health and human justice info.",OlgaSperansk,443,18,0,6,0,1,1,0,0,
7823873,12,2533308,https://twitter.com/Phytomedica/status/493249510018392064,N/A,"New method of transforming wastes of parsley, spinach, rice and cocoa pod husks into bioplastics invented.   http://t.co/kipoUsYPue",PhytoMedica,"Janice Roma Kane, DOÉ??Science & Medical Writer; Interests: pharmacognosy, natural products chemistry, and molecular nutrition",Phytomedica,139,18,0,6,0,0,1,0,0,
6053470,0,2195190,http://twitter.com/timsilverwood/status/446040162779561984,GlobalGarbage|,"Microplastic fibers in the intertidal ecosystem surrounding Halifax Harbor, Nova Scotia http://t.co/NeKlCiaSUX #marinedebris",Tim Silverwood,"Environmentalist, ocean lover, surfer. Trying to create a cleaner planet for all. 

Co-founder of Take 3 (@take3cleanbeach), Director at @ReChusable",timsilverwood,1625,18,0,6,,1,1,0,0,
6053481,0,2195190,https://twitter.com/cintagliata/status/494270247332220928,N/A,@seacurious @scifri Several recent studies document microplastic in mussels (including farmed) http://t.co/cTLNXcGBd4 http://t.co/Dz999oBrK7,Chris Intagliata,Science reporter/producer. Senior producer for @SciFri on @PRI. Podcasts for @SciAm. Editing for @TheAdaptors.,cintagliata,3235,18,0,5,1,0,1,1,0,
7440617,12,2466086,https://twitter.com/cintagliata/status/494270247332220928,N/A,@seacurious @scifri Several recent studies document microplastic in mussels (including farmed) http://t.co/cTLNXcGBd4 http://t.co/Dz999oBrK7,Chris Intagliata,Science reporter/producer. Senior producer for @SciFri on @PRI. Podcasts for @SciAm. Editing for @TheAdaptors.,cintagliata,3235,17,0,5,1,0,1,1,0,
7401749,12,2459469,https://twitter.com/ILEnviroLawBlog/status/481940636526841857,A4GL|,#GreatLakes accumulate #litter just like the #ocean. A new paper puts this into context and IDs microbes on #trash http://t.co/zUla6n01Fx,Dave Scriven-Young,"Illinois Environmental Law Blog: News, cases, laws, and regulations on IL environmental issues, by Chicago environmental attorney Dave Scriven-Young.",ILEnviroLawBlog,537,21,0,5,0,1,1,0,0,
7401752,12,2459469,https://twitter.com/PR_Czar/status/481915995284447234,A4GL|,#GreatLakes accumulate #litter just like the #ocean. A new paper puts this into context and IDs microbes on #trash http://t.co/zUla6n01Fx,Mannydinho,"Public persuader, #PR, writer, soothsayer, connector, #politico, #environmentalist and ex #journalist @denverpost @seattletimes. Musings are my own.",PR_Czar,1262,21,0,5,0,1,1,0,0,
6524375,0,2288168,http://twitter.com/Onthefly49/status/458918649144049664,fishconserve|,Documenting the Density of Subtidal Marine Debris across Multiple Marine &amp; Coastal Habitats http://t.co/qVvTdq5xwL  RT @GlobalGarbage,Anthony Precopio,"Fisherman, hunter, wanna be chef, family vegetable gardner, tv show #ReleasetoGrill fishing videos Youtube Anthony Precopio. Instagram - Onthefly49.",Onthefly49,175,17,0,4,1,0,1,0,0,
5224831,2,2049822,http://twitter.com/JITCartney/status/437397986268942336,EnvSciHealth|,Leaching plastic additives to marine organisms http://t.co/rpyF3Tw9ii @MarineDebris @PlasticPollutes @NOAADebris @GlobalGarbage @NickMallos,Janie Cartney,"Regent Gallery Art & Antique Consultants : Jane Cartney Art Studio & Gallery, Modica, Sicily. Avasta Press. Crown Estate.",JITCartney,414,18,0,4,1,0,1,0,0,
9595145,5,2889631,https://twitter.com/jchapstk/status/533347467186954240,AllianceForBay|,Study: Microplastics found in four Chesapeake Rivers http://t.co/KDmzp40v6A via ACS @envscitech,Jeavonna,"Master Gardener, Tree Steward/Weed Warrior, naturalist/environmentalist, Microsoft Certified/Cisco geek. Dove Love.",jchapstk,6281,18,0,4,1,0,2,0,0,
4875651,2,1992308,http://twitter.com/ONELONEDOLPHIN/status/413891905076723714,Algalita|MarineDebris|,"When it comes to #plasticpollution particles, does size matter? Study on annual variation via @MarineDebris http://t.co/ERZt9iTVnX","Dr.DiChadwell,HD,A&P",#Musician #Artist PRO: #cetaceans #Ocean #ecotours #Disabled #Vets #Arts #movies #volunteer #Altruist #BandBooster HomeOf #OpVmrBlueCove @ONELONEDOLPHIN∂∏∂©,ONELONEDOLPHIN,2344,20,0,4,1,1,1,0,0,
4299944,1,1889689,http://twitter.com/vogels4/status/463419805043662848,Algalita|,What's going on in the guts of marine life? Check out this study on desorption rates of POPs via @sciencedirect http://t.co/s7SX9tX7MZ,Steve Vogel,"Marine sciences, natural history, the human tragedy, music. Brevity has never been my strong suit but RTs suit me fine.",vogels4,565,11,0,4,1,0,1,0,0,
5205372,2,2046287,http://twitter.com/Greene_Thoughts/status/423861333705388032,N/A,"""@ChelseaRochman: Plastics and metals in the ocean, a hazardous combination. http://t.co/X8ZuzMS49K""",John Greene,"Contemporary Polymath: Seeking Truth, Awareness of Falsehood, and Recognizing Insightful Keystones.",Greene_Thoughts,458,16,0,4,1,0,1,0,0,
5454655,8,2095516,http://twitter.com/irisherself/status/430982737122430976,N/A,@SolimanAdam @Meeresmuell: Polybromind diphenyl ethers in fish tissue indicator plastic contamination marine habitats http://t.co/2Ssc3JLoAa,iris herself,"Web, Comms, Env, trill, ethics.au. LoÉ?≠es HTML5, pebbles and driftwood, applied linguistics and semantic code. Hates plastic. #wearedatabase",irisherself,677,20,0,4,1,0,1,0,3,
7823876,12,2533308,https://twitter.com/martinszy/status/503967254309269506,N/A,Direct Transformation of Edible Vegetable Waste into Bioplastics http://t.co/wk5vkCCAsy para @mamagrandeorg @edumerco,Mart«n Szyszlican,Para conformarse se ha inventado el jam«≠s. Liberemos el saber #ConocimientoAbierto #OpenGov #CivicTech #UX @okfnar,martinszy,2148,18,0,4,1,0,1,1,0,
8776212,12,2713947,https://twitter.com/we_re_DEAD/status/529404008843059201,N/A,RT @GlobalGarbage: How #marinedebris ingestion differs among megafauna species in a tropical coastal area http://t.co/3dPRTRHumd #Brazil,thomas k,,we_re_DEAD,1408,20,0,4,1,1,2,0,0,
9595155,5,2889631,https://twitter.com/icingmist/status/544080977333850112,PlasticLitter|,"#Microplastics in Four Estuarine Rivers in the #ChesapeakeBay, USA http://t.co/4L3Ltag52h #marinelitter",Time,"Fight to empty the tanks. If you do nothing else, do this #emptythetanks #Blackfish #emptythecages #environment",icingmist,2614,18,0,4,0,1,2,0,0,
5798404,0,2147162,http://twitter.com/nime_toques/status/446668735777353728,PlasticLitter|,Monitoring the impact of litter in large vertebrates in the Mediterranean Sea within the European MSFD http://t.co/KIzb5Mw4HU #marinedebris,Nime Toques,"Educaci«¸n, informaci«¸n, lucha y justicia 

#renovables #fracking y etc",nime_toques,920,20,0,4,0,1,1,0,0,
6053463,0,2195189,http://twitter.com/NormanBuffong/status/446365331234512896,PlasticLitter|,Estimation of lost tourism revenue in Geoje Island from the 2011 marine debris pollution event in South Korea http://t.co/aQPSMnjqZy,Norman Buffong,EcoGuy. Big on: Arts. Biz. Co-ops. Domaining. Empathy. Ethics. Feminism. Gaia. Inner God. Joy! Justice. LOA. LOHAS. Music. NBA. Om. Qi. New Media. Tech. Vegan.,NormanBuffong,421773,22,0,4,0,0,1,0,0,
7401747,12,2459469,https://twitter.com/leptonmusic/status/481485890187849728,microecolab|,Our new PLoS One paper demonstrates that trash in urban rivers represents an abundant and distinct microbial habitat  http://t.co/N4wTuMoveD,King Mozartus,I write awesome music. swagger like Mozart.,leptonmusic,26,21,0,4,0,0,1,0,0,
8214046,12,2609632,https://twitter.com/Captainturtle/status/519199553195474944,MarineLitter|,"#Marinedebris is selected as nesting material by the brown booby within the Swain Reefs, #GreatBarrierReef, Australia http://t.co/LhihNywPIF",Keith Williams,"Practical environmentalist. Councillor for Ballina Shire. Bush Regeneration, wildlife rescue, turtle suit wearer, Labor candidate, musician, yachtie & Dad.",Captainturtle,2521,19,0,4,0,1,1,0,0,
7377178,4,2453283,https://twitter.com/Richardjcronin/status/499658075457216513,MarineLitter|,"Prey and plastic ingestion of Pacific Northern Fulmars (Fulmarus glacialis rogersii) from Monterey Bay, California http://t.co/X0MAH8Zwjp",Richard Cronin,Your stairway lies on the whispering wind.,Richardjcronin,618,19,0,4,0,0,1,0,0,
9220010,12,2807274,https://twitter.com/stopthebeads/status/525611732538896384,MarineLitter|,The Effects of #PlasticPollution on Aquatic Wildlife: Current Situations and Future Solutions http://t.co/Miw3Byeyzl #marinedebris,Sarah Dodd,,stopthebeads,6,17,0,4,0,1,2,0,0,
5205363,2,2046287,http://twitter.com/Amtotumgutum/status/423960406609371136,MarineDebris|,Long-Term Sorption of Metals Is Similar among Plastic Types: Implications for Plastic Debris in Aquatic Environments http://t.co/tIIBzR7cHg,—ê•?—˜—´—¯ —ù—˜—ß—Û—Ø—¯—Ê—˝—¯,,Amtotumgutum,21,16,0,4,0,0,1,0,0,
7868598,12,2542403,https://twitter.com/bcsanswers/status/496603850942738432,MarineDebris|,Lethal lesions and amputation caused by plastic debris and fishing gear on the loggerhead turtle Caretta caretta http://t.co/SBHLIonHyg,BeachChairScientist,Blogs at Beach Chair Scientist and Program Manager w/ @ACCSP_Fisheries. Tweets my own. #limuluslove #enviroed,bcsanswers,1483,20,0,4,0,0,1,0,0,
8390789,12,2642825,https://twitter.com/dlittleprince_/status/519470524020563968,MarineDebris|,Levels and fate of perfluoroalkyl substances in beached #plasticpellets and sediments collected from Greece http://t.co/Vqtr8LmAk3,dlittleprince É?Ω,"The world is a small place. But there's just enough room to dance!  | I am a citizen, not of Athens or Greece, but of the world -Socrates #lovewithoutborders",dlittleprince_,31643,21,0,4,0,1,0,0,0,
6560339,0,2295480,http://twitter.com/DrSeaRotmann/status/477392252595998720,MarineDebris|,Marine debris ingestion by coastal dolphins: What drives differences between sympatric species? http://t.co/KxPbTeDvaY #marinedebris,Dr Sea Rotmann,"Kraken wrangler, behaviour change consultant & Antarctic explorer @NZGreens @BaysGuardians @IEADSM @HomewardBound16",DrSeaRotmann,1953,18,0,4,0,1,1,0,0,
4299947,1,1889689,https://twitter.com/Aguia55/status/398501778175823872,LixoMarinho|,Enhanced desorption of persistent organic pollutants from microplastics under simulated physiological conditions http://t.co/yjrflGa8ds,Jader Figueiredo,"#SempreJuntosPorUmMundoMelhor - #AlwaysTogetherForABetterWorld 

Meio Ambiente e Causas Sociais/ Environment and Social Causes/ Medio Ambiente y Causas Sociales",Aguia55,836,11,0,4,0,0,1,0,0,
5224843,2,2049822,https://twitter.com/Aguia55/status/425340322349346816,LixoMarinho|,Leaching of plastic additives to marine organisms http://t.co/M9M7mV2NBm #marinelitter #marinedebris #BisphenolA,Jader Figueiredo,"#SempreJuntosPorUmMundoMelhor - #AlwaysTogetherForABetterWorld 

Meio Ambiente e Causas Sociais/ Environment and Social Causes/ Medio Ambiente y Causas Sociales",Aguia55,836,18,0,4,0,1,1,0,0,
6496865,0,2283827,http://twitter.com/MaverickViana/status/456437375846342656,LixoMarinho|,Rivers as a source of marine litter É?? A study from the SE Pacific http://t.co/Q81ECX1YT2 #marinedebris,Maverick Viana,"MUSICO COMPOSITOR ,CANTOR,VIOLONISTA E PERCUSSIONISTA SIGA-ME OS BONS",MaverickViana,551,18,0,4,0,1,1,0,0,
6053453,0,2195189,http://twitter.com/PeterVanboven/status/453531936141869056,Klean_nl|,Door #plasticsoep heeft 'n klein eilandje in zuid-korea 63% minder toeristen en ca $37miljoen minder inkomsten: http://t.co/iipykNRmJ2,Jp,"Formule 1,Pinguins",PeterVanboven,97,22,0,4,0,1,1,0,0,
8397513,12,2644945,https://twitter.com/dlittleprince_/status/529575067395846144,GlobalGarbage|,Deepwater #marinelitter densities and composition from submersible video-transects around the ABC-islands http://t.co/4BKi2Wlzf7 #Caribbean,dlittleprince É?Ω,"The world is a small place. But there's just enough room to dance!  | I am a citizen, not of Athens or Greece, but of the world -Socrates #lovewithoutborders",dlittleprince_,31643,16,0,4,0,1,0,0,0,
4875669,2,1992311,http://twitter.com/Ew_Tex/status/433993537927933952,GlobalGarbage|,Ghost fishing activity in derelict blue crab traps in Louisiana http://t.co/axy1HK99as #marinelitter #marinedebris,Ew_Tex,Duck out of water,Ew_Tex,523,19,0,4,0,1,1,0,0,
6217560,0,2217750,http://twitter.com/JariKolehmainen/status/452726594986323968,GlobalGarbage|,Three-dimensional distribution of plastic pellets in sandy beaches: shifting paradigms http://t.co/pbnrMqK66g #marinedebris,Jari Kolehmainen,Kouvolan iltalukion biologian ja maantieteen lehtori. Opetan my«Ùs p«œiv«œlukiossa. http://sites.google.com/site/biologiajamaantiede,JariKolehmainen,434,14,0,4,0,1,1,0,0,
6047397,0,2194063,http://twitter.com/justblegit/status/453506651920678912,GlobalGarbage|,"On the quantity and composition of floating plastic debris entering and leaving the Tamar Estuary, Southwest England http://t.co/QEKSZBiHNf",justblegit,What lies behind us and what lies before us are tiny matters compared to what lies within us - Emerson,justblegit,512,17,0,4,0,0,1,0,0,
6047423,0,2194069,http://twitter.com/justblegit/status/453515772103372800,GlobalGarbage|,Marine debris in bottom trawl catches and their effects on the selectivity grids in the north eastern Mediterranean http://t.co/veLKxOpkrh,justblegit,What lies behind us and what lies before us are tiny matters compared to what lies within us - Emerson,justblegit,504,16,0,4,0,0,1,0,0,
6053458,0,2195189,http://twitter.com/justblegit/status/453505530317660161,GlobalGarbage|,Estimation of lost tourism revenue in Geoje Island from the 2011 marine debris pollution event in South Korea http://t.co/reESkmomeH,justblegit,What lies behind us and what lies before us are tiny matters compared to what lies within us - Emerson,justblegit,527,22,0,4,0,0,1,0,0,
8671965,12,2694525,https://twitter.com/stephdnzgr/status/534564621987086336,GlobalGarbage|,The effect of fine-scale sampling frequency on estimates of beach litter accumulation http://t.co/OE2cZdJOlV #marinedebris #SouthAfrica,stephanie danziger,As of now im a stay at home mom luv my kids luv the earth luv God and Jesus....the ocean is my dream place someday i hope to live by it :),stephdnzgr,541,21,0,4,0,1,2,0,0,
8776205,12,2713947,https://twitter.com/stephdnzgr/status/534564702421266432,GlobalGarbage|,How #marinedebris ingestion differs among megafauna species in a tropical coastal area http://t.co/pDEjgNbNRw #Brazil,stephanie danziger,As of now im a stay at home mom luv my kids luv the earth luv God and Jesus....the ocean is my dream place someday i hope to live by it :),stephdnzgr,541,20,0,4,0,1,2,0,0,
4334290,2,1897274,http://twitter.com/Aguia55/status/399989238370148352,FabianoBarretto|,Ingestion and transfer of microplastics in the planktonic food web http://t.co/9ihKSLGUZu,Jader Figueiredo,"#SempreJuntosPorUmMundoMelhor - #AlwaysTogetherForABetterWorld 

Meio Ambiente e Causas Sociais/ Environment and Social Causes/ Medio Ambiente y Causas Sociales",Aguia55,836,17,0,4,0,0,1,0,0,
5424583,7,2088368,https://twitter.com/Aguia55/status/429338161995866112,FabianoBarretto|,Littering dynamics in a coastal industrial setting: The influence of non-resident populations http://t.co/MxnVWoNu87 #marinedebris,Jader Figueiredo,"#SempreJuntosPorUmMundoMelhor - #AlwaysTogetherForABetterWorld 

Meio Ambiente e Causas Sociais/ Environment and Social Causes/ Medio Ambiente y Causas Sociales",Aguia55,836,20,0,4,0,1,1,0,0,
8085121,12,2590116,https://twitter.com/marieannswift/status/499208883295236097,Emma_Priestland|,62 million macro #marinelitter items floating on surface of the Mediterranean says new study http://t.co/TRRtLFAvjB,ann gallagher,"Retired teacher, cancer patient ,@TRJFPBrum @BrumTimebank #ABCD ,community finding own way , @placesofwelcome, @FoLoB_ reader,",marieannswift,2055,21,0,4,0,1,1,0,0,
8085122,12,2590116,https://twitter.com/teabetty53/status/499215408483037184,Emma_Priestland|,62 million macro #marinelitter items floating on surface of the Mediterranean says new study http://t.co/TRRtLFAvjB,Susan Hammler,"Ukelele playing bird watcher, (almost) redundant mum and Sports Therapist: mostly harmless!",teabetty53,450,21,0,4,0,1,1,0,0,
5205369,2,2046287,http://twitter.com/carsinogenic/status/423861040128876544,ChelseaRochman|,"Plastics and metals in the ocean, a hazardous combination. http://t.co/DVNLzzgd2P",carsinogenic,"cars are WMDs 

too many on this planet 4 far 2 long",carsinogenic,579,16,0,4,0,0,1,0,0,
7401751,12,2459469,https://twitter.com/DeanaGendron/status/481967724139003905,A4GL|,#GreatLakes accumulate #litter just like the #ocean. A new paper puts this into context and IDs microbes on #trash http://t.co/zUla6n01Fx,Deana,"Author, Artist, Healer. Through my books A Marvel of Blue & Green and Tears of a Whale, I hope to inspire others to make a positive difference in our world.",DeanaGendron,434,21,0,4,0,1,1,0,0,
9220026,12,2807274,http://twitter.com/amlaknatey/statuses/727321149718167552,N/A,I'm reading  https://t.co/QMDvB4j5cV #springerlink,feleg tesfay,,amlaknatey,0,17,0,4,0,1,2,0,0,
6524374,0,2288168,http://twitter.com/antoniofigueras/status/456922389503549441,N/A,"""Documenting the Density of Subtidal Marine Debris across Multiple Marine and Coastal Habitats""  http://t.co/QWiUz6XRHp",Antonio Figueras,,antoniofigueras,73,17,0,4,0,0,1,0,0,
8043136,12,2580945,https://twitter.com/EBRecordings/status/498142504307687424,N/A,"Micro-sized Paint Dust Covers the Upper Layer of the World's Oceans
http://t.co/4nPd2fYi9e http://t.co/Ye9snHraKg",EBRecordings,"Nature uses as little as possible of anything. Kepler 
 #FreePalestine #BDS #BoycottIsrael  É?ßÉ??É??É??É?ÊÉ?Û É?≠ É?èÉ?¶É?ÆÉ?™É?©",EBRecordings,1519,12,0,4,0,0,1,0,0,
8085119,12,2590116,https://twitter.com/Emma_Priestland/status/499207966516838400,N/A,62 million macro #marinelitter items floating on surface of the Mediterranean says new study http://t.co/TRRtLFAvjB,Emma Priestland,"Marine litter policy officer for @SeasAtRisk.

All views are my own.",Emma_Priestland,316,21,0,4,0,1,1,0,5,
8043146,12,2580945,https://twitter.com/Jean__Emard/status/498151246097022977,N/A,Plancton «ˇ risque. La surface des oc«∏ans (&lt;1mm) pollu«∏ par les d«∏bris de peinture des bateaux. http://t.co/weeQO726Xu http://t.co/hG3G20zVLP,Jean «?mard,Agnostique. Sceptique. Ind«∏pendantiste. Int«∏r«¶ts: Apprentissage automatique (Machine Learning). Python.,Jean__Emard,1925,12,0,4,0,0,1,0,0,
4875667,2,1992311,http://twitter.com/julieann3223/status/414094047477649408,N/A,http://t.co/7rIuMOCkH9 http://t.co/KyAXktZSEj,Julie Anderson,,julieann3223,9,19,0,4,0,0,1,0,0,
7823878,12,2533308,https://twitter.com/LefisicoMusik/status/493815106514722818,N/A,http://t.co/v9aSDTJqFY Direct #Transformation of Edible #Vegetable #Waste into #Bioplastics http://t.co/SLBZ0Qs9ua,Lefisico Musik,,LefisicoMusik,35,18,0,4,0,1,1,0,0,
4334297,2,1897274,http://twitter.com/solhog/status/422837656046010368,N/A,"First evidence: also the tiniest marin microorganism eat plastics. #Ocean #PlasticRiot

 via Daniel Hansson... http://t.co/a3eKPM8o4r",Sol Hog,"The truth should not be silenced!

Sustainable democracy, human and environmental global rights requires the truth! (Middleaged female biologist mother forever)",solhog,1952,17,0,4,0,1,1,0,0,
